CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-53-SE25;1;15101500;Combustibles, lubricantes y anticorrosivos / Combustibles líquidos / Petróleo y derivados;15101505;Diesel;Convenio Suministro Petróleo Diésel para Calderas de Dispositivos Dependientes del Servicio de Salud Osorno// DSSO Rodriguez.;COTIZACIÓN SEGÚN ADJUNTOS;2000.0;;1061.0;0.0;2122000.0
1077241-188-AG24;1;82121500;Servicios editoriales, de diseño, publicidad, gráficos y artistas / Servicios de impresión y reproducción / Impresión;82121511;Impresión de manuales;Cuadernillos de Salud, para entregar a Usuarios Policlínico Oncología HBSJO, según  EETT: Tamaño 23 cms largo x 15 cms ancho aprox., Tapa en cartulina sólida blanca de 250 grs, Impreso a 4:4 Colores, Duplex.  INTERIOR: Papel bond 80 grs, color en ambos lados, 100 páginas (50 hojas de contenido por doble fac),  Páginas 23 y 24 deben repetirse hasta completar 100 páginas, diseño personalizado con logos del programa.;"Cuadernillos de Salud, ""Programa Cuidarte es Amarte"" para entregar a Usuarios Policlínico Oncología HBSJO, según  EETT indicadas en Compra Agil y de acuerdo a Cotización entregada";100.0;;2490.0;0.0;0.0
1057532-57-SE25;1;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;Convenio de servicios de arriendo de equipos de tele electrocardiografía a distancia para los establecimientos de salud de la red de APS de la provincia de Osorno año 2024 / Enero a Diciembre 2024;Convenio de servicios de arriendo de equipos de tele electrocardiografía a distancia para los establecimientos de salud de la red de APS de la provincia de Osorno año 2024.;443.69;;1.0;0.0;443.69
1057532-55-SE25;1;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;convenio de servicios de arriendo de equipos de tele electrocardiografía a distancia para los establecimientos de salud de la red de APS de la provincia de Osorno año 2024-2025.  (CASA PRAIS  Enero a Diciembre (12 meses));convenio de servicios de arriendo de equipos de tele electrocardiografía a distancia para los establecimientos de salud de la red de APS de la provincia de Osorno año 2024-2025;10.0;;1.0;0.0;10.0
1057532-45-SE25;1;93131600;Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública / Ayuda y asistencia humanitaria / Política, planificación y programas de alimentación y nutrición;93131607;Servicios de distribución de alimentos;Desayunos / Mes de Diciembre 2024;“SERVICIO DE ALIMENTACIÓN PARA USUARIOS CDR ADULTO MAYOR KÜMELEN 2024”;191.0;;2100.0;0.0;401100.0
1057532-45-SE25;2;93131600;Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública / Ayuda y asistencia humanitaria / Política, planificación y programas de alimentación y nutrición;93131607;Servicios de distribución de alimentos;Almuerzos / Mes de Diciembre 2024;“SERVICIO DE ALIMENTACIÓN PARA USUARIOS CDR ADULTO MAYOR KÜMELEN 2024”;322.0;;3782.0;0.0;1217804.0
1057532-51-SE25;1;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;CONVENIO DE SUMINISTRO DE KIT POINT OF CARE (POC) Y KIT DE ANALISIS DE GASES SANGUINEOS, CON ARRIENDO DE EQUIPO, SERVICIO DE SALUD OSORNO”;I-SMART 300 BLOOD GAS CART.200 TEST/3 WEEKS;2.0;;417800.0;0.0;835600.0
1057532-51-SE25;2;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;CONVENIO DE SUMINISTRO DE KIT POINT OF CARE (POC) Y KIT DE ANALISIS DE GASES SANGUINEOS, CON ARRIENDO DE EQUIPO, SERVICIO DE SALUD OSORNO”;QC BLOOD GAS;2.0;;181600.0;0.0;363200.0
1057532-51-SE25;3;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;CONVENIO DE SUMINISTRO DE KIT POINT OF CARE (POC) Y KIT DE ANALISIS DE GASES SANGUINEOS, CON ARRIENDO DE EQUIPO, SERVICIO DE SALUD OSORNO”;ATRAPACOÁGULOS X 200 UNIDADES;2.0;;52600.0;0.0;105200.0
1057532-15-SE25;1;30222500;Artículos para estructuras, obras y construcciones / Construcciones permanentes / Construcciones para alojamiento;30222501;Casas residenciales;Adquisición 8 cupos Día Hogar Protegido para hombres para el Servicio de Salud Osorno en la Provincia de Osorno” (RES EXENTA N°17422/29.12.2023;Adquisición 8 cupos Día Hogar Protegido para hombres para el Servicio de Salud Osorno en la Provincia de Osorno” (RES EXENTA N°17422/29.12.2023// CATEGORIA 3;31.0;;60000.0;0.0;1860000.0
1057532-15-SE25;2;30222500;Artículos para estructuras, obras y construcciones / Construcciones permanentes / Construcciones para alojamiento;30222501;Casas residenciales;Adquisición 8 cupos Día Hogar Protegido para hombres para el Servicio de Salud Osorno en la Provincia de Osorno” (RES EXENTA N°17422/29.12.2023;Adquisición 8 cupos Día Hogar Protegido para hombres para el Servicio de Salud Osorno en la Provincia de Osorno” (RES EXENTA N°17422/29.12.2023// CATEGORIA 1;217.0;;25437.0;0.0;5519829.0
1057532-44-AG25;1;50112000;Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes procesadas y preparadas;50112001;Carnes frescas procesadas y preparadas;Abastero Vacuno Porcionada en bolsas de 1 kilo;;4.0;;14000.0;0.0;0.0
1057532-44-AG25;2;50101500;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Verduras;50101539;Verduras congeladas;Arvejas Verdad de 500 grs;;3.0;;2500.0;0.0;0.0
1057532-44-AG25;3;50112000;Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes procesadas y preparadas;50112003;Carnes estables sin refrigerar procesadas y preparadas;Carne molida Vacuno -Porcionada en bolsas de ½ kilo;;3.0;;4500.0;0.0;0.0
1057532-44-AG25;4;50112000;Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes procesadas y preparadas;50112001;Carnes frescas procesadas y preparadas;Cazuela Vacuno kilo;;4.0;;7500.0;0.0;0.0
1057532-44-AG25;5;50101500;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Verduras;50101539;Verduras congeladas;Choclo desgranado 500 grs;;4.0;;2500.0;0.0;0.0
1057532-44-AG25;6;50101500;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Verduras;50101539;Verduras congeladas;Choclo en trozos 500 grs;;3.0;;3500.0;0.0;0.0
1057532-44-AG25;7;50112000;Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes procesadas y preparadas;50112003;Carnes estables sin refrigerar procesadas y preparadas;Chorizos por kilos;;2.0;;7000.0;0.0;0.0
1057532-44-AG25;8;50112000;Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes procesadas y preparadas;50112003;Carnes estables sin refrigerar procesadas y preparadas;Chuleta vetada de cerdo por kilo;;6.0;;8000.0;0.0;0.0
1057532-44-AG25;9;50112000;Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes procesadas y preparadas;50112003;Carnes estables sin refrigerar procesadas y preparadas;Guatita  -Porcionada en bolsas de 1 kilo;;2.0;;8500.0;0.0;0.0
1057532-44-AG25;10;50131600;Alimentos, bebidas y tabaco / Productos lácteos y huevos / Huevos y sustitutos;50131606;Huevos frescos;Huevos, Bandeja de 30 unid.;;4.0;;8000.0;0.0;0.0
1057532-44-AG25;11;50131700;Alimentos, bebidas y tabaco / Productos lácteos y huevos / Productos de leche y mantequilla;50131701;Leche o productos de mantequilla;Mantequilla 125 grs;;7.0;;2200.0;0.0;0.0
1057532-44-AG25;12;50112000;Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes procesadas y preparadas;50112001;Carnes frescas procesadas y preparadas;Osobuco  -Proporcionado en bolsas de 1 kilo;;4.0;;9500.0;0.0;0.0
1057532-44-AG25;13;50111500;Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes y aves de corral;50111510;Carne de ave o carne fresca;Pechuga de Pollo Deshuesada de kilo;;4.0;;7500.0;0.0;0.0
1057532-44-AG25;14;50111500;Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes y aves de corral;50111510;Carne de ave o carne fresca;Pechuga laminada  Ahumada de pavo/ 150 grs o sachet;;2.0;;2500.0;0.0;0.0
1057532-44-AG25;15;50101500;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Verduras;50101539;Verduras congeladas;Pimiento congelado 500 grs;;3.0;;3500.0;0.0;0.0
1057532-44-AG25;16;50112000;Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes procesadas y preparadas;50112002;Carnes congeladas procesadas y preparadas;Prietas kilo;;4.0;;13500.0;0.0;0.0
1057532-44-AG25;17;50101500;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Verduras;50101539;Verduras congeladas;Primavera 500 grs;;3.0;;2500.0;0.0;0.0
1057532-44-AG25;18;50112000;Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes procesadas y preparadas;50112001;Carnes frescas procesadas y preparadas;Pulpa de Cerdo -Porcionada en bolsas de 1 kilo;;3.0;;8500.0;0.0;0.0
1057532-44-AG25;19;50131800;Alimentos, bebidas y tabaco / Productos lácteos y huevos / Quesos;50131801;Queso natural;Queso Laminado de 500 grs;;1.0;;7000.0;0.0;0.0
1057532-44-AG25;20;50111500;Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes y aves de corral;50111510;Carne de ave o carne fresca;Truto corto de Pollo de kilo;;2.0;;6000.0;0.0;0.0
1057532-44-AG25;21;50192300;Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Postres y decoraciones;50192303;Postres, helados o yogurt congelado;Yogurt sin Lactosa de litro;;24.0;;4500.0;0.0;0.0
1057532-44-AG25;22;50131800;Alimentos, bebidas y tabaco / Productos lácteos y huevos / Quesos;50131803;Sucedáneo de Queso;Queso Crema;;14.0;;2500.0;0.0;0.0
1057532-44-AG25;23;50131800;Alimentos, bebidas y tabaco / Productos lácteos y huevos / Quesos;50131802;Queso rallado;Queso rallado en bolsa de 125 grs;;2.0;;3000.0;0.0;0.0
1057532-44-AG25;24;50171800;Alimentos, bebidas y tabaco / Condimentos y preservantes / Salsas, condimentos y productos para untar;50171833;Paté u otras pastas para untar;Pate (diferentes);;16.0;;1500.0;0.0;0.0
1057532-44-AG25;25;50201700;Alimentos, bebidas y tabaco / Bebidas / Café y té;50201714;Cremas no lácteas;Tarro de Crema 236 grs;;2.0;;2900.0;0.0;0.0
1057532-44-AG25;26;50101500;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Verduras;50101539;Verduras congeladas;Habas Congeladas 500 grs;;2.0;;3000.0;0.0;0.0
1057532-44-AG25;27;50112000;Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes procesadas y preparadas;50112002;Carnes congeladas procesadas y preparadas;Hamburguesas de vacuno 185 grs;;18.0;;1800.0;0.0;0.0
1057532-44-AG25;28;50112000;Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes procesadas y preparadas;50112002;Carnes congeladas procesadas y preparadas;Vienesas paquete de 20 unidades.;;3.0;;5500.0;0.0;0.0
1057727-50-AG24;1;73141700;Servicios de producción y fabricación industrial / Industrias de fibras, textiles y tejidos / Producción de telas y cueros;73141703;Servicios de fabricación de géneros de punto;Se requiere 40 metros de bistrech Floreado múltiples flores diferentes color con fondo negro se adjunta imagen de referencia. Se debe adjuntar imagen de lo ofertado para poder evaluar.;;40.0;;2980.0;0.0;0.0
1057727-50-AG24;2;73141700;Servicios de producción y fabricación industrial / Industrias de fibras, textiles y tejidos / Producción de telas y cueros;73141703;Servicios de fabricación de géneros de punto;40 metros de TUL can can blanco. Se debe adjuntar imagen de lo ofertado para poder evaluar.;;40.0;;2980.0;0.0;0.0
1057727-50-AG24;3;73141700;Servicios de producción y fabricación industrial / Industrias de fibras, textiles y tejidos / Producción de telas y cueros;73141703;Servicios de fabricación de géneros de punto;15 metros de casimir negro. Se debe adjuntar imagen de lo ofertado para poder evaluar.;;15.0;;6980.0;0.0;0.0
1057727-50-AG24;4;73141700;Servicios de producción y fabricación industrial / Industrias de fibras, textiles y tejidos / Producción de telas y cueros;73141703;Servicios de fabricación de géneros de punto;8 metros de forro negro para interior de chaqueta de huaso. Se debe adjuntar imagen de lo ofertado para poder evaluar.;;8.0;;3680.0;0.0;0.0
1057727-50-AG24;5;73141700;Servicios de producción y fabricación industrial / Industrias de fibras, textiles y tejidos / Producción de telas y cueros;73141703;Servicios de fabricación de géneros de punto;4 metros entretela no tejida blanca. Se debe adjuntar imagen de lo ofertado para poder evaluar.;;4.0;;1290.0;0.0;0.0
1057532-36-SE25;1;72102300;Servicios de construcción y mantenimiento / Servicios de atención, mantenimiento y reparaciones de edificios / Gasfitería, calefacción y aire acondicionado;72102305;Servicios de reparación, mantenimiento o reparación de aire acondicionado;"""CONVENIO DE MANTENCION PREVENTIVA DE EQUIPOS DE AIRE  ACONDICONADO DE ESTABLECIMIENTOS DEPENDIENTES DEL  SERVICIO DE SALUD OSORNO AÑOS 2024-2025""";ítem 28: SOME Split Muro Anwo  ítem 29: TENS Split Muro Anwo  ítem 36: Sala Social Split Muro Anwo;1.0;;580000.0;0.0;580000.0
1077241-58-SE24;1;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111802;Servicios de autobuses regulares, recorridos fijos o servicios programados;Servicio de Movilización de 1 Minibús o VAN con capacidad mínima de 7 más 1 asiento, por 82 días corridos distribuidos entre los días lunes, miércoles y viernes de 18 a 22 horas, para trasladar a 4 profesionales  en el radio urbano de Osorno.;Servicio de Movilización Traslado de Profesionales Ruta Medica por 82 días, valor día  70.000, Total  5.740.000, Valores Exentos de IVA.;1.0;;5740000.0;0.0;5740000.0
1057532-30-CM25;1;0;;0;COMPOSITE 3M JERINGA UNIVERSAL 4GR COLOR A3B UNIDAD;(2230080) COMPOSITE 3M JERINGA UNIVERSAL 4GR COLOR A3B UNIDAD;(2230080) COMPOSITE 3M JERINGA UNIVERSAL 4GR COLOR A3B UNIDAD , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;3.0;;18600.0;0.0;55800.0
1057532-30-CM25;2;0;;0;COMPOSITE FILTEK JERINGA UNIVERSAL 4GR COLOR A2B UNIDAD;(2230139) COMPOSITE FILTEK JERINGA UNIVERSAL 4GR COLOR A2B UNIDAD;(2230139) COMPOSITE FILTEK JERINGA UNIVERSAL 4GR COLOR A2B UNIDAD , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;3.0;;18071.0;0.0;54213.0
1057532-30-CM25;3;0;;0;COMPOSITE FILTEK JERINGA UNIVERSAL 4GR COLOR A3.5B UNIDAD;(2230143) COMPOSITE FILTEK JERINGA UNIVERSAL 4GR COLOR A3.5B UNIDAD;(2230143) COMPOSITE FILTEK JERINGA UNIVERSAL 4GR COLOR A3.5B UNIDAD , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;3.0;;18600.0;0.0;55800.0
1057532-30-CM25;4;0;;0;COMPOSITE FILTEK JERINGA UNIVERSAL 4GR COLOR A4 UNIDAD;(2230147) COMPOSITE FILTEK JERINGA UNIVERSAL 4GR COLOR A4 UNIDAD;(2230147) COMPOSITE FILTEK JERINGA UNIVERSAL 4GR COLOR A4 UNIDAD , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;3.0;;15477.0;0.0;46431.0
1057532-30-CM25;5;0;;0;COMPOSITE NEO SPECTRA JERINGA UNIVERSAL SPECTRA FLOW 4GR COLOR A3.5B UNIDAD;(2230177) COMPOSITE NEO SPECTRA JERINGA UNIVERSAL SPECTRA FLOW 4GR COLOR A3.5B UNIDAD;(2230177) COMPOSITE NEO SPECTRA JERINGA UNIVERSAL SPECTRA FLOW 4GR COLOR A3.5B UNIDAD , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;3.0;;22775.0;0.0;68325.0
1057532-30-CM25;6;0;;0;COMPOSITE NEO SPECTRA JERINGA UNIVERSAL SPECTRA FLOW 4GR COLOR A2/B2 UNIDAD;(2230176) COMPOSITE NEO SPECTRA JERINGA UNIVERSAL SPECTRA FLOW 4GR COLOR A2/B2 UNIDAD;(2230176) COMPOSITE NEO SPECTRA JERINGA UNIVERSAL SPECTRA FLOW 4GR COLOR A2/B2 UNIDAD , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;3.0;;22775.0;0.0;68325.0
1057532-30-CM25;7;0;;0;ACCESORIO DE IMPRESIÓN DENTAL JELTRATE ALGINATO CROMÁTICO ALTA CONSISTENCIA RÁPIDO 454 GR UNIDAD;(2228043) ACCESORIO DE IMPRESIÓN DENTAL JELTRATE ALGINATO CROMÁTICO ALTA CONSISTENCIA RÁPIDO 454 GR UNIDAD;(2228043) ACCESORIO DE IMPRESIÓN DENTAL JELTRATE ALGINATO CROMÁTICO ALTA CONSISTENCIA RÁPIDO 454 GR UNIDAD , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;3.0;;5390.0;0.0;16170.0
1057532-30-CM25;8;0;;0;ADHESIVO DE IMPRESIÓN DENTAL ADPER 1 PASO 1 CAPA SINGLE BOND 5 ML UNIDAD;(2228158) ADHESIVO DE IMPRESIÓN DENTAL ADPER 1 PASO 1 CAPA SINGLE BOND 5 ML UNIDAD;(2228158) ADHESIVO DE IMPRESIÓN DENTAL ADPER 1 PASO 1 CAPA SINGLE BOND 5 ML UNIDAD , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;4.0;;20654.0;0.0;82616.0
1057532-30-CM25;9;0;;0;PASTA DE ODONTOLOGÍA RELYX CLICKER CEMENTO DE RESINA ADHESIVA UNIVERSAL 11 GR UNIDAD;(2232670) PASTA DE ODONTOLOGÍA RELYX CLICKER CEMENTO DE RESINA ADHESIVA UNIVERSAL 11 GR UNIDAD;(2232670) PASTA DE ODONTOLOGÍA RELYX CLICKER CEMENTO DE RESINA ADHESIVA UNIVERSAL 11 GR UNIDAD , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;3.0;;41285.0;0.0;123855.0
1057532-47-SE25;1;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111802;Servicios de autobuses regulares, recorridos fijos;Viajes Rurales;Servicio de movilización;4.0;;85000.0;0.0;340000.0
1057532-47-SE25;2;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111802;Servicios de autobuses regulares, recorridos fijos;Viajes Urbanos;Servicio de movilización;17.0;;85000.0;0.0;1445000.0
1057532-63-SE25;1;78180100;Servicios de transporte, almacenaje y correo / Servicios de mantención o reparaciones de transportes / Mantención o reparación de vehículos;78180103;Servicios de cambio de fluidos de aceite o de la t;-MANTENCIÓN CORRECTIVA AMBULANCIA MERCEDES BENZ SPRINTER.  -PPU: JB.CY-47  -DOTACION DE LA BASE SAMU OSORNO  -Según Orden de Trabajo N° 204713504;-MANTENCIÓN CORRECTIVA AMBULANCIA MERCEDES BENZ SPRINTER.  -PPU: JB.CY-47  -DOTACION DE LA BASE SAMU OSORNO  -Según Orden de Trabajo N° 204713504;1.0;;259391.0;0.0;259391.0
1057532-46-SE25;1;42171600;Equipamiento y suministros médicos / Artículos médicos para urgencias y atención en terreno / Productos médicos de urgencia para catástrofes;42171604;Camillas cestas o accesorios;CONVENIO DE ARRIENDO DE 8 CATRES CLINICOS PARA SERVICIO DE SALUD OSORNO, 12 MESES.//Cuota 2 de 12;camas linet eleganza 2 / ( CUOTA CATRES CLINICOS);1.0;;2224074.0;0.0;2224074.0
1057532-850-SE24;1;80101600;Servicios profesionales, administrativos y consultorías de gestión empresarial / Consultorías o asesorías en gestión empresarial / Gestión de proyectos;80101604;Asesorías en gestión de proyectos;Consultoría para la Actualización y Reformulación Proyectos de Climatización y de Electricidad Mejoramiento Hospital Rio Negro;Consultoría para la Actualización y Reformulación Proyecto de  Climatización y Electricidad Mejoramiento Hospital Rio Negro;1.0;;4000000.0;0.0;4000000.0
1057532-75-SE25;1;44103200;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Máquinas y accesorios para registro de hora y asistencia en la oficina;44103201;Reloj de control;"“SERVICIO DE REGISTRO DE INFORMACIÓN DE CONTROL DE ASISTENCIA RELOJ CONTROL BIOLETRICO PARA EL SERVICIO DE SALUD OSORNO Y SUS ESTABLECIMIENTOS DEPENDIENTES, POR 36 MESES"". DSSO, DICIEMBRE 2024";SERVICIO DE REGISTRO DE INFORMACION DE CONTROL DE ASISTENCIA RELOJ CONTROL;5.0;;80729.0;0.0;403645.0
